TransactionID;CustomerID;Products;Timestamp
28271;C390;Pizza, Juice, Detergent, Cracker, Butter, Soda;12/02/2025
28272;C562;Potato, Flatbread with Meat, Butter;12/01/2025
28273;C528;Soda, Dish Sponge, Ice Cream, Potato, Cucumber, Chicken, Chocolate, Honey, Beans;13/01/2025
28274;C791;Shampoo, Potato, Minced Meat, Cola, Soap, Bread, Detergent;01/01/2025
28275;C868;Chocolate, Pizza, Tomato, Cereal;11/02/2025
28276;C406;Ice Cream, Yogurt, Rice, Onion, Lentil, Soda, Soap, Pizza;16/03/2025
28277;C281;Bread, Juice, Cookie, Detergent, Dumpling, Ice Cream, Water, Soda;09/03/2025
28278;C974;Honey, Cereal, Soap, Chickpeas, Bread, Apple, Minced Meat, Lentil;12/03/2025
28279;C421;Fish, Beans, Soap, Pizza, Tomato;23/03/2025
28280;C354;Pizza, Potato, Strawberry, Apple, Sausage, Cereal;10/01/2025
28281;C669;Fish, Sausage, Water, Bread, Chicken, Banana, Apple, Chocolate;22/01/2025
28282;C516;Potato, Cucumber, Shampoo, Water;09/02/2025
28283;C592;Lentil, Chips, Onion, Milk, Butter, Cereal;12/01/2025
28284;C66;Bread, Soda, Cookie, Dish Sponge, Cracker, Chocolate, Cola, Dumpling, Yogurt, Banana;10/03/2025
28285;C731;Cookie, Apple, Chickpeas, Orange, Beans, Bread, Honey, Cheese, Cola;20/02/2025
28286;C270;Cookie, Butter, Apple, Dish Sponge, Chicken, Bread, Cola, Honey, Orange;18/02/2025
28287;C812;Ice Cream, Lentil, Beans, Water, Cheese, Bread, Cereal;15/03/2025
28288;C959;Fish, Apple, Chicken, Pizza, Soda, Beans;05/02/2025
28289;C645;Cracker, Fish, Soap, Apple, Water, Chicken, Onion, Chickpeas;12/03/2025
28290;C379;Lentil, Milk, Beans, Cereal;27/01/2025
28291;C72;Lentil, Cola, Chips, Potato, Chickpeas;11/03/2025
28292;C885;Bread, Minced Meat, Potato, Cracker, Beans, Cheese;17/03/2025
28293;C843;Lentil, Onion, Water, Soap, Chicken, Cereal, Cookie;05/01/2025
28294;C589;Banana, Onion, Cucumber, Cookie, Chocolate, Cereal;03/01/2025
28295;C258;Butter, Tomato, Strawberry, Minced Meat, Chips, Yogurt;04/01/2025
28296;C921;Beans, Dumpling, Cereal, Dish Sponge, Onion;18/02/2025
28297;C127;Cola, Bread, Fish, Banana, Cheese, Shampoo, Butter, Minced Meat;20/02/2025
28298;C871;Shampoo, Sausage, Lentil, Cookie;24/04/2025
28299;C307;Cola, Lentil, Water, Potato;06/01/2025
28300;C603;Cheese, Tomato, Banana, Lentil, Apple, Dumpling, Butter, Fish, Dish Sponge, Ice Cream;03/02/2025
28301;C521;Sausage, Cookie, Milk, Detergent, Butter;16/04/2025
28302;C299;Chicken, Strawberry, Cucumber, Bread, Beans, Lentil, Egg, Chocolate;29/01/2025
28303;C427;Banana, Cookie, Cheese;24/01/2025
28304;C79;Shampoo, Dumpling, Ice Cream, Soap, Orange;16/04/2025
28305;C370;Sausage, Cereal, Cracker, Onion, Soda, Yogurt, Lentil, Fish, Apple, Soap;03/02/2025
28306;C53;Flatbread with Meat, Chicken, Cereal, Butter, Tomato, Minced Meat;03/01/2025
28307;C429;Bread, Cookie, Onion, Beans, Yogurt, Cucumber, Rice, Cereal, Ice Cream, Egg;11/03/2025
28308;C737;Dish Sponge, Rice, Ice Cream;15/04/2025
28309;C332;Cola, Soda, Egg, Chickpeas, Lentil, Cracker, Milk, Shampoo, Cookie, Cereal;19/01/2025
28310;C204;Shampoo, Cheese, Lentil, Pizza, Sausage, Milk, Honey, Chips, Water, Dish Sponge, Cereal;06/02/2025
28311;C565;Butter, Orange, Cola, Soap, Lentil;22/01/2025
28312;C851;Butter, Cucumber, Chicken, Yogurt, Orange, Strawberry, Juice, Onion, Cookie;03/01/2025
28313;C457;Potato, Sausage, Soda, Fish, Banana, Rice, Chickpeas, Chicken;03/03/2025
28314;C115;Dish Sponge, Chocolate, Beans, Cereal, Butter, Juice, Bread;25/02/2025
28315;C935;Apple, Tomato, Detergent, Minced Meat, Dish Sponge, Butter, Sausage, Bread, Cheese, Potato;09/03/2025
28316;C665;Banana, Flatbread with Meat, Soap, Cracker;15/03/2025
28317;C534;Strawberry, Cola, Orange, Fish, Chocolate, Lentil;24/01/2025
28318;C212;Chips, Cheese, Tomato, Juice, Chickpeas, Soap, Lentil;16/04/2025
28319;C424;Cola, Dumpling, Chickpeas, Ice Cream;26/01/2025
28320;C999;Sausage, Cola, Detergent, Chocolate, Potato, Chicken, Yogurt, Beans, Shampoo, Cracker;24/04/2025
28321;C39;Minced Meat, Butter, Dumpling, Sausage, Pizza;24/01/2025
28322;C648;Cracker, Water, Dumpling, Cheese, Orange, Cookie, Honey, Apple, Cereal, Soda;28/02/2025
28323;C734;Onion, Milk, Yogurt, Minced Meat, Cucumber, Ice Cream, Chicken, Dish Sponge;06/04/2025
28324;C588;Chocolate, Orange, Cereal, Pizza, Cheese, Flatbread with Meat, Minced Meat, Bread;26/02/2025
28325;C82;Detergent, Banana, Egg, Chocolate;12/01/2025
28326;C961;Soap, Cereal, Butter, Bread;13/04/2025
28327;C592;Onion, Honey, Chocolate;11/02/2025
28328;C803;Ice Cream, Banana, Tomato, Minced Meat, Yogurt, Flatbread with Meat, Cookie, Sausage;28/04/2025
28329;C385;Potato, Cracker, Water, Chicken, Flatbread with Meat, Tomato, Bread, Pizza, Egg, Strawberry;28/04/2025
28330;C216;Strawberry, Cola, Soap, Detergent, Beans, Sausage, Banana, Dumpling, Bread, Soda;12/01/2025
28331;C318;Chocolate, Water, Juice, Strawberry, Ice Cream, Soda, Shampoo, Dumpling;03/02/2025
28332;C244;Dish Sponge, Chicken, Flatbread with Meat, Shampoo, Chickpeas, Banana, Soda;31/03/2025
28333;C252;Apple, Detergent, Potato, Cheese, Chocolate, Fish, Sausage, Pizza, Cola;04/03/2025
28334;C83;Chocolate, Fish, Yogurt, Juice, Tomato, Chickpeas, Cucumber;06/03/2025
28335;C591;Water, Strawberry, Butter, Cucumber, Soap, Orange, Minced Meat, Yogurt;04/01/2025
28336;C560;Cereal, Sausage, Bread, Minced Meat, Cheese;11/01/2025
28337;C8;Strawberry, Shampoo, Soda, Bread, Potato, Cookie;28/02/2025
28338;C941;Flatbread with Meat, Honey, Soda, Cookie;23/03/2025
28339;C595;Potato, Apple, Strawberry;28/01/2025
28340;C787;Cookie, Butter, Honey, Juice;22/02/2025
28341;C300;Onion, Chocolate, Cracker, Pizza, Juice, Bread, Soda, Cheese;04/03/2025
28342;C897;Potato, Cucumber, Onion, Juice;30/03/2025
28343;C162;Soap, Cookie, Strawberry, Rice, Butter, Cucumber, Cracker;21/04/2025
28344;C235;Dish Sponge, Cucumber, Pizza, Cracker, Butter;05/04/2025
28345;C833;Rice, Shampoo, Pizza, Cheese, Potato;19/04/2025
28346;C788;Cucumber, Water, Cookie, Juice, Shampoo;31/01/2025
28347;C22;Beans, Cookie, Cola, Chicken, Ice Cream, Sausage;07/02/2025
28348;C206;Cereal, Orange, Cracker, Chocolate, Shampoo, Cookie, Apple;23/02/2025
28349;C37;Honey, Fish, Minced Meat, Onion, Chips, Orange, Cookie, Egg, Chicken;17/01/2025
28350;C732;Soda, Honey, Orange;10/01/2025
28351;C807;Water, Soap, Lentil;28/04/2025
28352;C543;Cola, Dumpling, Fish, Banana, Pizza;16/03/2025
28353;C130;Soda, Chicken, Juice, Chips, Milk, Sausage, Yogurt, Water, Egg;23/01/2025
28354;C502;Minced Meat, Potato, Soap, Cucumber, Yogurt, Lentil, Water, Chicken;30/04/2025
28355;C17;Juice, Yogurt, Sausage, Cereal, Shampoo, Banana, Water, Cucumber, Milk, Butter;01/03/2025
28356;C947;Cereal, Orange, Chickpeas, Cola, Cucumber, Chocolate, Cookie;06/03/2025
28357;C489;Water, Bread, Onion, Egg, Soap, Sausage, Yogurt, Cracker, Honey;05/04/2025
28358;C410;Apple, Onion, Cola, Banana, Chicken, Egg, Sausage, Cheese;14/02/2025
28359;C573;Dumpling, Chickpeas, Cookie, Banana, Potato, Strawberry, Cereal, Honey, Rice;02/04/2025
28360;C732;Fish, Minced Meat, Cereal, Dish Sponge, Cracker, Cola, Ice Cream, Chips, Banana, Flatbread with Meat;28/02/2025
28361;C858;Yogurt, Honey, Onion, Bread, Chocolate, Minced Meat, Rice, Milk, Pizza, Chicken;23/04/2025
28362;C526;Flatbread with Meat, Soda, Tomato, Cereal, Minced Meat, Apple, Cucumber;09/02/2025
28363;C87;Detergent, Tomato, Butter, Sausage, Cereal;01/03/2025
28364;C89;Chips, Banana, Pizza, Strawberry, Beans, Cookie, Ice Cream, Soap;29/01/2025
28365;C854;Soda, Sausage, Banana, Chocolate, Juice, Dumpling, Water, Chickpeas;17/04/2025
28366;C547;Strawberry, Orange, Detergent, Minced Meat, Water, Chickpeas, Milk, Cheese;12/02/2025
28367;C84;Dish Sponge, Soda, Pizza, Chicken, Water, Fish, Cracker, Onion, Cola;06/02/2025
28368;C599;Shampoo, Lentil, Orange, Milk, Chickpeas, Water, Cracker, Flatbread with Meat, Cereal;12/04/2025
28369;C770;Chips, Juice, Chicken, Sausage, Potato;18/01/2025
28370;C43;Honey, Yogurt, Banana, Cookie, Chicken, Fish, Cucumber, Orange, Cheese;09/01/2025
28371;C466;Rice, Soap, Juice, Strawberry, Egg, Cheese;16/02/2025
28372;C963;Soda, Cookie, Minced Meat, Chickpeas, Chips, Tomato, Dish Sponge, Banana, Honey;18/02/2025
28373;C213;Apple, Dumpling, Chocolate, Orange, Beans;05/01/2025
28374;C246;Cereal, Chickpeas, Sausage, Tomato, Rice, Shampoo;21/01/2025
28375;C795;Bread, Chicken, Chocolate, Minced Meat, Cookie;10/04/2025
28376;C122;Soap, Apple, Chocolate, Cracker;04/03/2025
28377;C864;Bread, Juice, Chickpeas, Pizza, Honey, Milk, Cucumber, Apple;29/03/2025
28378;C153;Chips, Soda, Juice, Cheese, Egg, Shampoo, Detergent;05/02/2025
28379;C654;Potato, Cookie, Sausage, Chips, Beans, Rice, Flatbread with Meat, Cracker, Apple;25/03/2025
28380;C606;Cheese, Sausage, Soda, Pizza, Juice, Dish Sponge, Egg, Flatbread with Meat, Dumpling;17/04/2025
28381;C812;Yogurt, Ice Cream, Potato;16/04/2025
28382;C421;Cola, Rice, Beans, Orange, Chickpeas;25/02/2025
28383;C431;Soap, Cracker, Juice;06/01/2025
28384;C235;Lentil, Cheese, Soda, Apple;28/02/2025
28385;C71;Milk, Chips, Soap, Minced Meat, Egg, Cucumber, Sausage, Bread;07/01/2025
28386;C487;Chicken, Yogurt, Onion, Chickpeas, Egg, Chocolate;06/02/2025
28387;C980;Pizza, Potato, Chicken, Banana;26/04/2025
28388;C159;Flatbread with Meat, Shampoo, Potato;30/03/2025
28389;C712;Beans, Rice, Ice Cream, Chicken, Pizza, Cola, Onion, Cracker, Butter, Orange;21/01/2025
28390;C977;Dish Sponge, Cereal, Chicken, Cheese, Detergent;24/01/2025
28391;C642;Apple, Water, Pizza, Dish Sponge, Shampoo, Yogurt, Juice, Butter, Orange;10/02/2025
28392;C957;Milk, Detergent, Butter, Cheese, Chickpeas;02/03/2025
28393;C812;Minced Meat, Strawberry, Cracker, Potato, Cookie, Beans, Egg, Dish Sponge, Dumpling, Butter;18/02/2025
28394;C934;Cracker, Beans, Lentil;19/01/2025
28395;C349;Water, Beans, Potato, Soap, Tomato, Rice, Detergent, Bread;21/02/2025
28396;C646;Soda, Tomato, Cola, Minced Meat, Milk;09/02/2025
28397;C269;Fish, Chocolate, Minced Meat, Pizza, Cereal, Chicken, Milk, Cucumber;30/01/2025
28398;C95;Onion, Shampoo, Minced Meat, Pizza;30/03/2025
28399;C39;Shampoo, Flatbread with Meat, Chicken, Fish;23/01/2025
28400;C742;Cucumber, Sausage, Honey, Chickpeas, Yogurt;11/04/2025
28401;C379;Cucumber, Detergent, Honey, Rice, Chickpeas, Juice, Soda, Ice Cream, Cereal;21/01/2025
28402;C333;Cola, Chickpeas, Cereal, Cheese, Soap, Soda, Shampoo, Rice, Chips, Dumpling;05/04/2025
28403;C874;Chickpeas, Lentil, Soap, Beans;25/01/2025
28404;C243;Cookie, Juice, Banana;08/02/2025
28405;C674;Cracker, Banana, Chicken, Rice, Juice;25/02/2025
28406;C199;Potato, Cucumber, Milk, Cereal, Yogurt;21/03/2025
28407;C248;Cookie, Dish Sponge, Sausage, Lentil, Chickpeas, Orange, Bread, Water;20/01/2025
28408;C891;Cucumber, Water, Flatbread with Meat, Lentil;27/01/2025
28409;C329;Milk, Cheese, Juice, Soda, Soap, Dish Sponge, Minced Meat, Water, Fish, Yogurt, Cereal;10/02/2025
28410;C445;Juice, Chips, Beans;11/03/2025
28411;C811;Cheese, Cereal, Water;05/04/2025
28412;C992;Apple, Sausage, Honey, Butter;30/01/2025
28413;C73;Bread, Chicken, Fish, Cucumber, Shampoo, Cola;12/02/2025
28414;C365;Banana, Honey, Cola, Soap, Ice Cream, Dumpling;28/01/2025
28415;C140;Yogurt, Dish Sponge, Cereal;04/03/2025
28416;C12;Cookie, Chicken, Chickpeas, Chocolate, Milk, Honey;04/04/2025
28417;C232;Rice, Orange, Soap;11/04/2025
28418;C21;Chicken, Chickpeas, Tomato, Egg, Potato, Water, Apple;16/03/2025
28419;C669;Potato, Apple, Banana, Chickpeas, Cola;02/04/2025
28420;C258;Yogurt, Cracker, Water, Cucumber, Minced Meat, Chocolate, Butter, Chickpeas, Dumpling, Ice Cream;12/03/2025
28421;C120;Pizza, Soda, Banana, Chicken, Dish Sponge, Cheese, Cereal;07/03/2025
28422;C198;Bread, Tomato, Dumpling, Pizza, Onion, Egg, Chickpeas, Cola, Honey;25/02/2025
28423;C313;Soap, Egg, Rice, Chocolate, Dish Sponge, Pizza;24/02/2025
28424;C160;Dish Sponge, Ice Cream, Cucumber, Minced Meat, Cheese, Soda, Detergent, Apple;20/02/2025
28425;C270;Cheese, Soda, Chicken, Strawberry, Chickpeas;04/02/2025
28426;C12;Orange, Egg, Cracker, Minced Meat, Chicken;10/03/2025
28427;C264;Cereal, Cracker, Tomato, Detergent, Onion, Water;12/04/2025
28428;C541;Butter, Flatbread with Meat, Chocolate;18/01/2025
28429;C640;Banana, Sausage, Beans;26/04/2025
28430;C724;Pizza, Apple, Onion, Flatbread with Meat, Banana, Beans, Potato, Cucumber, Milk;16/02/2025
28431;C301;Chicken, Shampoo, Bread, Chips, Milk;06/02/2025
28432;C58;Apple, Tomato, Orange, Soda, Cookie, Flatbread with Meat, Detergent, Banana, Chips;10/02/2025
28433;C736;Soda, Beans, Shampoo, Bread, Flatbread with Meat, Banana, Honey;17/04/2025
28434;C570;Minced Meat, Cucumber, Cola, Chocolate;01/04/2025
28435;C984;Soap, Orange, Milk, Flatbread with Meat, Apple, Shampoo, Butter, Lentil, Tomato, Pizza;02/04/2025
28436;C951;Egg, Chickpeas, Chips, Dumpling, Rice;08/01/2025
28437;C46;Honey, Bread, Yogurt, Cucumber, Water;26/01/2025
28438;C914;Dumpling, Cheese, Pizza, Water, Honey, Soap, Chicken, Cracker;23/03/2025
28439;C524;Egg, Minced Meat, Orange, Chocolate, Lentil, Cookie, Fish, Soda, Rice, Cereal;26/04/2025
28440;C862;Strawberry, Egg, Rice, Cracker, Dish Sponge, Water, Dumpling, Honey, Minced Meat, Cheese;03/01/2025
28441;C607;Ice Cream, Cracker, Onion, Flatbread with Meat, Minced Meat, Cheese;09/02/2025
28442;C848;Tomato, Beans, Bread, Apple;30/01/2025
28443;C826;Flatbread with Meat, Apple, Sausage, Orange, Ice Cream;11/04/2025
28444;C921;Pizza, Milk, Water, Minced Meat, Cola, Cereal;19/03/2025
28445;C908;Orange, Honey, Egg, Detergent, Flatbread with Meat, Lentil, Bread, Cereal;02/02/2025
28446;C588;Beans, Soap, Ice Cream, Orange, Yogurt, Chicken;02/02/2025
28447;C392;Dish Sponge, Bread, Potato, Chickpeas, Cookie, Cereal, Butter, Soap, Pizza;28/04/2025
28448;C460;Flatbread with Meat, Onion, Chickpeas, Orange, Apple, Bread, Beans;05/01/2025
28449;C727;Chocolate, Chickpeas, Minced Meat;08/03/2025
28450;C367;Cheese, Water, Detergent, Beans, Orange, Soda;07/04/2025
28451;C876;Soda, Flatbread with Meat, Cookie, Juice, Shampoo, Yogurt, Butter;12/01/2025
28452;C522;Milk, Yogurt, Soap, Soda, Chocolate, Honey, Cucumber, Chips, Potato;09/03/2025
28453;C668;Rice, Chicken, Cola, Cheese, Milk, Yogurt, Cereal;10/02/2025
28454;C891;Water, Egg, Banana, Sausage, Chocolate;01/01/2025
28455;C782;Detergent, Onion, Cracker, Cucumber, Fish;21/01/2025
28456;C900;Fish, Chocolate, Sausage, Soda, Strawberry;03/02/2025
28457;C610;Banana, Milk, Juice, Chicken, Orange, Strawberry, Lentil, Cereal;10/01/2025
28458;C816;Potato, Soap, Tomato;27/04/2025
28459;C461;Strawberry, Chickpeas, Cheese, Sausage, Chocolate, Cracker, Chicken, Banana;27/04/2025
28460;C40;Chickpeas, Pizza, Chicken, Banana, Egg;30/03/2025
28461;C203;Orange, Yogurt, Butter, Egg, Juice, Strawberry, Pizza, Dumpling, Minced Meat, Dish Sponge;06/04/2025
28462;C44;Apple, Cookie, Flatbread with Meat, Chips, Ice Cream;22/03/2025
28463;C318;Chocolate, Cookie, Rice, Chicken, Sausage, Fish, Cucumber, Cheese;15/02/2025
28464;C733;Ice Cream, Banana, Orange, Potato, Dumpling, Chocolate, Rice, Cheese, Tomato, Cucumber;03/04/2025
28465;C201;Ice Cream, Honey, Egg, Cucumber, Water, Rice, Juice, Dumpling, Yogurt;09/02/2025
28466;C588;Butter, Flatbread with Meat, Cookie;10/02/2025
28467;C843;Egg, Beans, Shampoo;04/01/2025
28468;C373;Cola, Milk, Detergent, Flatbread with Meat, Ice Cream, Pizza;27/04/2025
28469;C377;Beans, Pizza, Rice, Flatbread with Meat, Cracker, Soap;15/04/2025
28470;C846;Sausage, Cereal, Cheese, Detergent, Juice, Chocolate, Cookie, Water;26/02/2025
28471;C241;Honey, Pizza, Dish Sponge;29/01/2025
28472;C119;Flatbread with Meat, Beans, Egg, Dumpling, Pizza, Lentil, Chicken;18/03/2025
28473;C647;Cracker, Chips, Ice Cream, Cereal, Cookie, Soap, Shampoo, Bread, Dish Sponge;22/01/2025
28474;C147;Detergent, Onion, Egg, Honey, Chickpeas, Dish Sponge, Flatbread with Meat, Shampoo, Chips;29/03/2025
28475;C278;Potato, Dish Sponge, Butter, Ice Cream, Shampoo, Strawberry;22/03/2025
28476;C134;Chips, Flatbread with Meat, Detergent, Butter, Onion, Minced Meat, Honey, Orange;10/02/2025
28477;C103;Chips, Potato, Cookie, Flatbread with Meat, Rice, Water;23/02/2025
28478;C608;Yogurt, Lentil, Chips, Chickpeas, Detergent, Pizza, Cola, Fish, Cookie, Banana;03/03/2025
28479;C355;Soap, Cola, Lentil, Orange;16/02/2025
28480;C290;Orange, Apple, Cheese;11/01/2025
28481;C952;Orange, Cucumber, Detergent, Rice, Cheese;30/01/2025
28482;C351;Cracker, Yogurt, Shampoo, Flatbread with Meat, Ice Cream, Pizza, Chickpeas, Dish Sponge, Banana, Water;13/04/2025
28483;C185;Egg, Milk, Chicken, Onion, Sausage, Soda, Strawberry, Minced Meat, Tomato;03/02/2025
28484;C202;Cucumber, Egg, Apple, Bread;28/01/2025
28485;C827;Beans, Soap, Onion, Dumpling, Shampoo, Tomato, Strawberry;11/02/2025
28486;C670;Chips, Flatbread with Meat, Fish, Onion, Pizza, Soda, Juice;22/03/2025
28487;C759;Chips, Dumpling, Cookie, Apple, Flatbread with Meat, Cheese, Water, Chocolate, Rice;17/02/2025
28488;C190;Flatbread with Meat, Butter, Banana, Potato, Beans, Sausage;18/04/2025
28489;C561;Chickpeas, Lentil, Soap, Detergent, Orange, Bread, Onion, Strawberry, Soda, Minced Meat;28/03/2025
28490;C828;Soda, Orange, Honey, Fish, Soap, Cucumber, Sausage, Minced Meat, Flatbread with Meat;29/01/2025
28491;C326;Chips, Cheese, Tomato;31/03/2025
28492;C429;Orange, Strawberry, Shampoo, Yogurt;19/04/2025
28493;C582;Flatbread with Meat, Dumpling, Dish Sponge;06/01/2025
28494;C493;Ice Cream, Flatbread with Meat, Dumpling, Yogurt;09/03/2025
28495;C39;Shampoo, Onion, Chocolate, Egg, Dish Sponge, Cracker, Potato, Orange, Pizza, Water;15/02/2025
28496;C972;Tomato, Onion, Butter, Rice, Detergent, Dish Sponge, Minced Meat;21/02/2025
28497;C267;Chickpeas, Butter, Pizza, Juice, Chips, Sausage, Soap, Water, Tomato, Cheese;16/04/2025
28498;C749;Cracker, Onion, Ice Cream;09/01/2025
28499;C292;Orange, Cucumber, Onion, Chickpeas, Dumpling, Strawberry, Flatbread with Meat, Sausage, Potato;10/03/2025
28500;C4;Honey, Egg, Ice Cream, Shampoo, Juice, Yogurt, Onion, Chicken, Soap, Detergent;16/01/2025
28501;C942;Strawberry, Water, Minced Meat, Dumpling, Lentil, Yogurt, Soap, Chocolate, Detergent, Chips;07/02/2025
28502;C436;Honey, Yogurt, Dish Sponge;10/01/2025
28503;C497;Banana, Cola, Cheese, Cereal, Chocolate, Potato, Chickpeas;31/03/2025
28504;C156;Ice Cream, Dish Sponge, Minced Meat, Yogurt, Soap, Shampoo, Chicken, Tomato, Pizza, Lentil;23/04/2025
28505;C18;Soap, Honey, Cheese, Cola, Cereal, Chicken, Beans, Detergent, Juice, Orange;23/03/2025
28506;C888;Yogurt, Bread, Cucumber, Strawberry, Water, Cookie, Banana, Dish Sponge;05/03/2025
28507;C897;Cheese, Bread, Apple, Orange, Banana;24/03/2025
28508;C767;Orange, Soap, Tomato, Shampoo, Milk, Cracker, Minced Meat, Cereal;05/01/2025
28509;C939;Minced Meat, Pizza, Shampoo, Water, Sausage, Tomato;13/01/2025
28510;C532;Dumpling, Butter, Bread, Onion, Water;22/02/2025
28511;C350;Pizza, Cereal, Onion, Banana, Cheese, Dish Sponge, Chocolate, Orange, Apple, Cucumber;01/04/2025
28512;C670;Dumpling, Cereal, Pizza, Lentil, Chickpeas, Beans, Cola, Butter, Fish, Yogurt;23/04/2025
28513;C306;Fish, Potato, Chips, Cracker, Rice;05/02/2025
28514;C214;Lentil, Shampoo, Juice, Strawberry;29/01/2025
28515;C941;Flatbread with Meat, Cracker, Egg, Chicken, Dumpling, Strawberry, Soda;14/01/2025
28516;C164;Dish Sponge, Chicken, Honey, Beans, Water, Flatbread with Meat;12/04/2025
28517;C934;Dish Sponge, Fish, Apple, Minced Meat, Rice, Orange, Sausage, Banana, Cheese;26/04/2025
28518;C263;Orange, Rice, Butter, Flatbread with Meat, Dish Sponge, Bread, Dumpling, Onion, Milk, Cereal;17/04/2025
28519;C355;Egg, Bread, Flatbread with Meat, Pizza, Rice;04/01/2025
28520;C344;Ice Cream, Soap, Chocolate, Flatbread with Meat;14/01/2025
28521;C246;Detergent, Dish Sponge, Soda, Lentil, Cereal, Ice Cream, Beans, Orange, Strawberry, Cola;05/02/2025
28522;C603;Soap, Sausage, Pizza, Honey, Apple, Detergent;13/04/2025
28523;C333;Minced Meat, Cola, Chips, Cheese;09/03/2025
28524;C726;Cookie, Soap, Yogurt, Water, Cracker, Sausage, Beans;12/04/2025
28525;C512;Yogurt, Apple, Lentil, Bread, Pizza, Cucumber, Juice, Cereal, Tomato, Orange;17/01/2025
28526;C421;Ice Cream, Chickpeas, Dumpling, Chicken, Cereal, Soda;01/02/2025
28527;C33;Milk, Onion, Honey, Rice, Sausage, Bread, Cereal, Detergent, Cookie;05/03/2025
28528;C677;Tomato, Chicken, Banana;20/02/2025
28529;C489;Onion, Dumpling, Minced Meat;14/03/2025
28530;C2;Sausage, Ice Cream, Yogurt, Cookie, Dumpling, Flatbread with Meat, Lentil, Cola, Banana, Cereal;24/01/2025
28531;C270;Water, Milk, Strawberry, Chicken, Pizza, Dish Sponge, Cheese, Cereal;04/02/2025
28532;C862;Soda, Shampoo, Cereal;03/01/2025
28533;C292;Milk, Banana, Detergent, Flatbread with Meat, Honey;26/03/2025
28534;C5;Honey, Fish, Banana, Milk, Pizza, Chocolate, Ice Cream, Cereal;15/04/2025
28535;C929;Honey, Cereal, Cracker, Potato;02/03/2025
28536;C669;Chicken, Chickpeas, Onion, Cola, Cookie;26/03/2025
28537;C442;Cereal, Tomato, Minced Meat, Rice, Chocolate, Water, Potato, Chips, Juice, Honey;16/04/2025
28538;C496;Minced Meat, Cucumber, Egg, Lentil, Soda;17/03/2025
28539;C568;Cucumber, Pizza, Yogurt, Onion, Flatbread with Meat, Juice, Apple, Chocolate;20/01/2025
28540;C187;Fish, Chickpeas, Egg;05/01/2025
28541;C695;Water, Onion, Milk, Honey, Chips, Ice Cream, Rice, Apple;21/03/2025
28542;C677;Cookie, Tomato, Milk, Onion, Chicken, Shampoo, Egg, Honey;23/01/2025
28543;C139;Fish, Shampoo, Water, Beans, Cracker;27/04/2025
28544;C236;Soap, Tomato, Ice Cream, Cookie, Strawberry, Onion, Flatbread with Meat, Apple, Chips, Shampoo;13/02/2025
28545;C314;Cookie, Yogurt, Banana, Cola, Soda, Chocolate, Dish Sponge, Juice, Flatbread with Meat;11/02/2025
28546;C340;Chips, Chocolate, Juice, Lentil, Soap;11/04/2025
28547;C736;Cereal, Ice Cream, Fish, Water, Cucumber, Shampoo, Cracker, Bread, Flatbread with Meat, Chocolate;15/04/2025
28548;C953;Sausage, Juice, Detergent;29/04/2025
28549;C943;Dumpling, Milk, Minced Meat, Chocolate, Cereal;29/03/2025
28550;C288;Cracker, Tomato, Chickpeas, Chocolate, Detergent, Pizza, Butter, Minced Meat, Yogurt;14/01/2025
28551;C281;Strawberry, Cucumber, Ice Cream, Fish, Lentil, Apple, Cola, Egg;17/02/2025
28552;C662;Lentil, Potato, Cheese, Cereal, Detergent, Egg, Bread, Cracker, Dish Sponge, Orange;10/03/2025
28553;C630;Ice Cream, Milk, Chicken, Chocolate, Tomato, Cereal;09/04/2025
28554;C520;Dish Sponge, Strawberry, Detergent, Chocolate, Butter;08/03/2025
28555;C345;Fish, Chocolate, Sausage;18/02/2025
28556;C937;Strawberry, Butter, Soda;01/02/2025
28557;C820;Honey, Pizza, Cookie, Rice, Yogurt, Milk, Onion, Fish, Dumpling, Cucumber, Cereal;09/03/2025
28558;C597;Shampoo, Chocolate, Bread, Fish, Egg, Cracker, Rice, Dumpling, Minced Meat, Cucumber;29/03/2025
28559;C726;Water, Beans, Banana, Bread, Rice, Honey, Onion, Soda;03/04/2025
28560;C387;Cheese, Cola, Pizza, Water, Cookie, Orange, Sausage, Detergent, Cucumber, Juice;12/04/2025
28561;C387;Onion, Orange, Chickpeas, Egg, Yogurt, Lentil, Bread, Tomato, Cereal;27/04/2025
28562;C811;Cola, Water, Banana;08/04/2025
28563;C469;Butter, Egg, Milk, Chickpeas, Fish, Cereal;20/01/2025
28564;C689;Dish Sponge, Orange, Rice, Potato, Butter;03/03/2025
28565;C836;Bread, Banana, Milk, Soap;19/04/2025
28566;C323;Potato, Cola, Honey, Tomato, Cucumber, Butter, Chicken, Sausage, Egg;18/01/2025
28567;C616;Fish, Cheese, Tomato, Cola;07/02/2025
28568;C36;Cola, Rice, Cheese, Egg, Detergent, Ice Cream, Soap, Sausage, Orange;12/02/2025
28569;C994;Cracker, Banana, Onion, Dish Sponge, Flatbread with Meat, Egg;11/02/2025
28570;C115;Tomato, Minced Meat, Rice, Fish, Cereal, Cucumber, Yogurt, Bread, Cheese;04/02/2025
28571;C423;Dumpling, Water, Milk;07/02/2025
28572;C477;Yogurt, Juice, Onion, Honey, Strawberry, Soap, Bread, Cucumber, Lentil, Detergent;25/03/2025
